"severity","category","code","id","subject","unit","concept","difficulty","message","reasons","excerpt","meta"
"P2","difficulty","difficulty_maybe_too_low","q-2019-hanyang-erica-05","적분학","급수의 수렴/발산","수렴반경","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=18""]","멱급수 $\displaystyle x+\dfrac{1}{2}\cdot\dfrac{x^3}{3}+\dfrac{1}{2}\cdot\dfrac{3}{4}\cdot\dfrac{x^5}{5}+\dfrac{1}{2}\cdot\dfrac{3}{4}\cdot\dfrac{5}{6}\cdot\dfrac{x^7}{7}+\cdots$의 수렴반경은?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-hanyang-erica-07","적분학","극좌표와 응용","극좌표 접선 기울기","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=18""]","극방정식으로 주어진 곡선 $r=2\sin\theta$ 위의 점 $\!\left(\sqrt 3,\dfrac{\pi}{3}\right)$에서 접선의 기울기는?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-hanyang-erica-12","다변수함수","중적분","적분 순서 변경","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=19""]","이중적분 $\displaystyle\int_0^1\!\!\int_{\sqrt y}^1\cos\!\left(\dfrac{y}{x}\right)dx\,dy$의 값은?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-hanyang-erica-19","선형대수","벡터공간","함수공간 정사영","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=32""]","구간 $[0,1]$에서 연속인 함수의 벡터공간 $C[0,1]$에서의 내적을 $\langle f,g\rangle=\displaystyle\int_0^1 f(x)g(x)\,dx$로 정의할 때, $f(x)=x^2$ 위로의 $g(x)=x$의 정사영은?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-hanyang-erica-23","공학수학","미분방정식","비제차 2계 ODE 미정계수","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=20""]","미분방정식 $y''+y=6x^2+2-12 e^{3x}$의 일반해가 $y=c_1\cos x+c_2\sin x+Ax^2+Bx+C+De^{3x}$일 때, $A+B+C+D$의 값은?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-hongik-02","공학수학","미분방정식","1계 선형 미방","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=14""]","미분방정식 $-y\,dx+x^2\,dy=0,\;y(1)=7$의 해 $y(x)$에 대하여 $y(2)$의 값을 구하면?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-hongik-14","다변수함수","Taylor급수와 최대/최소","라그랑주 미정계수(타원체 위)","mediumHard","Heuristic estimate differs from current difficulty.","[""unitBase=4"",""mathDensity=20""]","곡면 $x^4+y^4+z^4=1$ 상에서 함수 $f(x,y,z)=x^2+y^2+z^2$의 최댓값을 구하면?","{""currentIndex"":3,""predictedIndex"":5,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-inha-04","미분학","도함수의 응용","극값","easyMedium","Heuristic estimate differs from current difficulty.","[""unitBase=2"",""mathDensity=17""]","구간 $(0,\infty)$에서 함수 $f(x)=\dfrac{\ln x}{\sqrt x}$의 최댓값은?","{""currentIndex"":1,""predictedIndex"":3,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-inha-15","다변수함수","편도함수","접평면","easyMedium","Heuristic estimate differs from current difficulty.","[""unitBase=2"",""mathDensity=16""]","곡면 $x^2+y^4+z^6=26$ 위의 점 $(3,2,1)$에서 접평면의 방정식을 $ax+by+cz=1$이라고 할 때 $a+b+c$의 값은?","{""currentIndex"":1,""predictedIndex"":3,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-inha-26","적분학","정적분의 응용","라이프니츠 미분","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=19""]","양의 실수 $x$에서 미분가능한 함수 $f(x)$에 대하여 $\displaystyle\int_0^x(x^2-t^2)f(t)\,dt=x^4\ln\!\left(\dfrac{x^4}{e}\right)$이 성립할 때 $f(1)$의 값은?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-konkuk-21","적분학","급수의 수렴/발산","멱급수 수렴구간(끝점 검사)","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=19""]","멱급수 $\displaystyle\sum_{n=0}^{\infty}\dfrac{n(2x+4)^n}{6^{n+1}}$의 수렴 구간은?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-konkuk-23","적분학","급수의 수렴/발산","수렴/발산 종합 판정","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=35""]","다음 중 수렴하는 급수의 개수는? (i) $\displaystyle\sum_{n=1}^{\infty}\dfrac{\ln n}{n}$ (ii) $\displaystyle\sum_{n=1}^{\infty}\dfrac{4n^2+10^5 n}{\sqrt{2+10n^5}}$ (iii) $\displaystyle\sum_{n=3}^{\infty}\dfrac{(-1)^n n}{10^n}$ (iv) $\d...","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-konkuk-25","적분학","Maclaurin급수의 응용","고계도함수(로그 급수)","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=27""]","$y=x^2\ln(1+x^2)$일 때 $\dfrac{d^6 y}{dx^6}(0)$의 값은?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-konkuk-27","적분학","극좌표와 응용","극곡선 영역 차의 극한","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=16""]","극곡선 $r=\!\left(\dfrac{1}{2^n}+3\right)\sin\theta$의 내부와 $r=1+\sin\theta$의 외부에 놓인 영역의 넓이를 $A_n$이라 할 때 $\displaystyle\lim_{n\to\infty} A_n$의 값은?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-konkuk-31","선형대수","벡터공간","평면-점 거리","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=12""]","$H$는 세 점 $(1,1,1),(1,2,3),(2,4,3)$을 포함하는 평면이다. 점 $(-3,4,5)$와 $H$ 사이의 거리는?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-konkuk-33","선형대수","벡터공간","벡터 정사영","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=12""]","두 벡터 $\vec a=(2,3,7),\ \vec b=(1,0,7)$에 대하여 $\vec a$를 $\vec b$와 평행한 벡터 $\vec a_T$와 $\vec b$와 수직인 벡터 $\vec a_N$의 합으로 나타내자. 이 때 $\vec a_T$는?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-konkuk-34","다변수함수","곡선과 곡면","두 곡면의 교선 접선벡터","mediumHard","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""highKeyword=/\\\\iiint|\\\\iint|\\\\nabla|curl|div|rot/"",""mathDensity=25""]","$C$는 곡면 $x^2+y^2+z^2=1$과 곡면 $\dfrac{(x-\tfrac{1}{2})^2}{2}+2y^2+\dfrac{(z-\tfrac{1}{2})^2}{3}=1$의 교선이다. 점 $\!\left(\dfrac{1}{2},\dfrac{1}{\sqrt 2},\dfrac{1}{2}\right)$에서 $C$의 접선과 평행한 벡터는?","{""currentIndex"":3,""predictedIndex"":5,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-konkuk-35","다변수함수","중적분","변수변환(평행사변형)","mediumHard","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""highKeyword=/\\\\iiint|\\\\iint|\\\\nabla|curl|div|rot/"",""mathDensity=21""]","영역 $R$은 좌표평면에서 점 $(0,0),(2,4),(4,1),(2,-3)$을 꼭짓점으로 갖는 사각형이다. 변환 $x=u+2v,\ y=2u-3v$를 이용하여 구한 적분 $\displaystyle\iint_R e^{3x+2y}\,dA$의 값은?","{""currentIndex"":3,""predictedIndex"":5,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-konkuk-39","다변수함수","중적분","적분순서 변경","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=33""]","적분 $\displaystyle\int_0^1\!\!\int_{\sqrt x}^1 x\cos\!\left(\dfrac{\pi}{2}y^5\right)dy\,dx$의 값은?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-kookmin-02","다변수함수","곡선과 곡면","두 평면에 수직인 평면","easy","Heuristic estimate differs from current difficulty.","[""unitBase=3""]","좌표공간에서 점 $(1,0,-2)$를 지나고 두 평면 $2x+y-z=2$, $x-y-z=3$에 각각 수직인 평면의 방정식은?","{""currentIndex"":0,""predictedIndex"":3,""delta"":3}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-kookmin-05","적분학","정적분의 응용","공간 곡선 호의 길이(쌍곡함수)","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=15""]","$0\le t\le\pi$에서 곡선 $C$가 다음과 같다. $C:x(t)=3\cosh(2t)\mathbf{e}_1+3\sinh(2t)\mathbf{e}_2+6t\mathbf{e}_3$. 이 때 $C$의 길이는?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-kookmin-15","다변수함수","중적분","치환을 통한 이중적분","mediumHard","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""highKeyword=/\\\\iiint|\\\\iint|\\\\nabla|curl|div|rot/"",""mathDensity=22""]","좌표평면에서 $(1,0)$, $(2,0)$, $(0,-2)$, $(0,-1)$을 꼭짓점으로 갖는 사다리꼴 영역 $R$에 대하여 $\!\displaystyle\iint_R e^{(x+y)/(x-y)}\,dx\,dy$의 값은?","{""currentIndex"":3,""predictedIndex"":5,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-kookmin-19","공학수학","미분방정식","비제차 2계 ODE 극한","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=13""]","미분방정식 $y''+y'-2y=4e^{2t}$의 일반해 $y(t)$에 대하여 $\!\displaystyle\lim_{t\to\infty}\dfrac{y(t)}{e^{2t}}$를 구하면?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-kwangwoon-03","다변수함수","곡선과 곡면","매개변수 1·2계 도함수 비","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=39""]","$t=\dfrac{7\pi}{4}$일 때, 다음 매개 방정식에 대해 $\dfrac{dy}{dx}\bigg/\dfrac{d^2 y}{dx^2}$의 값은? $$x(t)=a+20\cos t,\quad y(t)=c+19\sin t$$","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-kwangwoon-05","적분학","특이적분","적분가능성 진위","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""multiStatement""]","다음 중 옳은 것을 모두 고르면? ⓐ 유계 함수 $f(x)$가 구간 $[a,b]$에서 적분 가능하면 함수 $|f(x)|$도 적분 가능하다. ⓑ 구간 $[a,b]$에서 유한개의 점을 제외한 나머지 점에서 연속인 함수 $f(x)$는 적분 가능하다. ⓒ $f(x)=\begin{cases}1-x&(x\in\mathbb{Q})\\1+x&(x\in\mathbb{Q}^c)\end{cases}$는 구간 $...","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-kwangwoon-07","적분학","정적분의 응용","질량 중심","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=33""]","밀도가 균일한 평면에서 직선 $y=x$와 곡선 $y=x^2$으로 둘러싸인 영역의 질량 중심은?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-kwangwoon-08","다변수함수","곡선과 곡면","곡률 최댓값 위치","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=24""]","곡선 $y=\ln(x\sqrt{2})$의 곡률이 최대가 되는 점의 $x$좌표는?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-kwangwoon-15","적분학","정적분의 응용","파푸스 정리 (회전체 부피)","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=32""]","$x$축, $y$축과 $(x-1)^2+(y-1)^2=1$로 둘러싸인 부분을 $y$축 중심으로 회전시킬 때 생기는 회전체의 부피는?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-kwangwoon-30","다변수함수","곡선과 곡면","전미분 (오차 합)","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=17""]","용수철 상수가 $k_i$ ($i=1,\ldots,n$)인 용수철 $n$개를 직렬 연결한 평형 상태에서 그 끝을 잡아 길이 $x$만큼 늘렸을 때 이 용수철에 작용하는 힘 $F$는 $F=kx,\,\dfrac{1}{k}=\sum_{i=1}^n\dfrac{1}{k_i}$로 주어진다고 하자. 측정 결과 $k_i=10$ ($i=1,\ldots,n$), $x=1$로 나타났다. 각 용수철 상수 $k_i$ ...","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-kyonggi-28","미분학","도함수의 응용","역함수의 미분","easyMedium","Heuristic estimate differs from current difficulty.","[""unitBase=2"",""mathDensity=12""]","함수 $f(x)=\sqrt x+\ln(x-3)$의 역함수를 $g$라 할 때, $g'(2)$의 값은?","{""currentIndex"":1,""predictedIndex"":3,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-kyonggi-30","다변수함수","곡선과 곡면","매개곡선 호의 길이","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=25""]","매개변수 방정식 $x(t)=\sin^3 t,\ y(t)=\cos^3 t-3\cos t\ (0\le t\le \pi)$로 주어진 평면곡선의 길이는?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-kyonggi-37","적분학","정적분의 계산","이상적분 수렴/발산","medium","Heuristic estimate differs from current difficulty.","[""unitBase=2"",""multiStatement"",""mathDensity=22""]","<보기>의 이상적분 중 수렴하는 것을 모두 고르면? 가. $\displaystyle\int_0^1\dfrac{1}{x(\ln x)}dx$ 나. $\displaystyle\int_0^1\dfrac{1}{x(\ln x)^2}dx$ 다. $\displaystyle\int_0^1\dfrac{\sin x}{x}dx$ 라. $\displaystyle\int_0^1\dfrac{1}{x^{1/2}}dx$","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-kyonggi-38","다변수함수","선적분과 면적분","그린정리 응용","mediumHard","Heuristic estimate differs from current difficulty.","[""unitBase=4"",""highKeyword=/Stokes|스토크스|Green\\s*정리|그린\\s*정리|발산\\s*정리|Gauss\\s*정리/"",""mathDensity=8""]","반시계 방향 유향곡선 $C=\{(\cos\theta,\sin\theta)\,|\,0\le\theta\le\pi\}$ 위의 선적분 $\displaystyle\int_C y(1+\cos(xy))dx - \int_C x(1-\cos(xy))dy$의 값은?","{""currentIndex"":3,""predictedIndex"":5,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-kyonggi-39","다변수함수","중적분","야코비안 변환(평행사변형)","mediumHard","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""highKeyword=/\\\\iiint|\\\\iint|\\\\nabla|curl|div|rot/"",""mathDensity=14""]","영역 $D=\{(x,y)\in\mathbb R^2\,|\,|x|+|y|\le 1\}$에서 이중적분 $\displaystyle\iint_D \sin(x+y)\cos(x-y)\,dx\,dy$의 값은?","{""currentIndex"":3,""predictedIndex"":5,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-kyonggi-41","선형대수","벡터공간","내적공간 사잇각(함수)","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=25""]","벡터공간 $\{f:[-2,2]\to\mathbb R\,|\,f$는 연속$\}$의 내적을 $\langle f,g\rangle = \int_{-2}^2 f(x)g(x)\,dx$로 정의하자. $f(x)=1-x,\ g(x)=1+x$이고 $f$와 $g$의 사잇각을 $\theta\ (0\le\theta\le\pi)$라 할 때, $\cos\theta$의 값은?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-mju-06","미분학","미분","매개변수 2계 미분","easy","Heuristic estimate differs from current difficulty.","[""unitBase=1"",""mathDensity=24""]","매개곡선 $x=t^2+1,\,y=t^2+t$ 위의 점 $(5,6)$에서 $\dfrac{d^2y}{dx^2}$의 값은?","{""currentIndex"":0,""predictedIndex"":2,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-mju-09","적분학","특이적분","치환($\sqrt{x}=t$)·$\arctan$","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=24""]","$\displaystyle\int_1^{\infty}\!\dfrac{dx}{\sqrt x(1+x)}$의 값은?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-mju-10","다변수함수","곡선과 곡면","접선벡터·축과의 각","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=22""]","벡터함수 $\mathbf r(t)=\langle e^{-t}\cos t,\,e^{-t}\sin t,\,e^{-t}\rangle$에 대하여 $t=0$일 때의 접선벡터가 $x$축의 양의 방향과 이루는 각을 $\theta$라 하자. $\cos\theta$의 값은?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-mju-11","다변수함수","중적분","극좌표 두 원 공통영역","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=13""]","극방정식 $r=4\cos\theta,\,r=4\sin\theta$로 주어진 두 곡선에 의해 둘러싸인 공통부분의 넓이는?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-mju-15","적분학","급수의 수렴/발산","p-급수 수렴 조건","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=29""]","급수 $\displaystyle\sum_{n=0}^{\infty}(n+1)^{\ln\sqrt a}$이 수렴하는 실수 $a$의 범위는?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-mju-16","적분학","정적분의 응용","영역 이등분 조건","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=24""]","곡선 $y=\dfrac{1}{x^2}$과 $x$축 및 두 직선 $x=1,\,x=9$로 둘러싸인 영역을 $R$이라 하자. 직선 $y=a$에 의해 영역 $R$이 이등분될 때 상수 $a$의 값은?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
"P2","difficulty","difficulty_maybe_too_low","q-2019-mju-17","적분학","정적분의 응용","회전체 부피 비율","medium","Heuristic estimate differs from current difficulty.","[""unitBase=3"",""mathDensity=28""]","곡선 $y=2x-x^2$과 $x$축으로 둘러싸인 영역을 $x$축과 $y$축 둘레로 각각 회전시킬 때 생기는 입체의 부피는 $V_x,\,V_y$라 하자. $\dfrac{V_x}{V_y}$의 값은?","{""currentIndex"":2,""predictedIndex"":4,""delta"":2}"
